path,module,kind,name,signature,status,role
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"val","versions","val versions = resumeDao.getVersionsForResume(id).first().map { vEntity ->",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"val","sections","val sections = resumeDao.getSectionsForVersion(vEntity.id).first()",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"suspend-fun","saveResume","override suspend fun saveResume(resume: Resume): Long {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"suspend-fun","deleteResume","override suspend fun deleteResume(resume: Resume) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"System.Object[]","getVersionsForResume","override fun getVersionsForResume(resumeId: Long): Flow<List<ResumeVersion>> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"suspend-fun","saveVersion","override suspend fun saveVersion(version: ResumeVersion): Long {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"val","id","val id = if (version.id == 0L) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"suspend-fun","deleteVersion","override suspend fun deleteVersion(version: ResumeVersion) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"System.Object[]","getAtsResults","override fun getAtsResults(): Flow<List<AtsResult>> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"System.Object[]","getLatestAtsResult","override fun getLatestAtsResult(): Flow<AtsResult?> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"suspend-fun","saveAtsResult","override suspend fun saveAtsResult(atsResult: AtsResult, resumeId: Long) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\ResumeLocalDataSource.kt",core/data,"val","entity","val entity = com.bangersoul.aivance.core.database.model.ResumeAnalysisEntity(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"interface","SearchLocalDataSource","interface SearchLocalDataSource {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"fun","getSavedSearches","fun getSavedSearches(): Flow<List<SearchResult>>",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"suspend-fun","saveSearch","suspend fun saveSearch(search: SearchResult)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"suspend-fun","deleteSearch","suspend fun deleteSearch(id: Long)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"class","SearchLocalDataSourceImpl","class SearchLocalDataSourceImpl @Inject constructor(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"val","searchDao","private val searchDao: SearchDao",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"System.Object[]","getSavedSearches","override fun getSavedSearches(): Flow<List<SearchResult>> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"suspend-fun","saveSearch","override suspend fun saveSearch(search: SearchResult) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SearchLocalDataSource.kt",core/data,"suspend-fun","deleteSearch","override suspend fun deleteSearch(id: Long) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"interface","SettingsLocalDataSource","interface SettingsLocalDataSource {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"val","userPreferences","val userPreferences: Flow<UserPreferences>",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"suspend-fun","updateGeminiApiKey","suspend fun updateGeminiApiKey(apiKey: String)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"class","SettingsLocalDataSourceImpl","class SettingsLocalDataSourceImpl @Inject constructor(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"val","userPreferencesRepository","private val userPreferencesRepository: UserPreferencesRepository",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"val","userPreferences","override val userPreferences: Flow<UserPreferences> = userPreferencesRepository.userPreferences",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\SettingsLocalDataSource.kt",core/data,"suspend-fun","updateGeminiApiKey","override suspend fun updateGeminiApiKey(apiKey: String) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"interface","UserLocalDataSource","interface UserLocalDataSource {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"fun","getUserProfile","fun getUserProfile(): Flow<UserProfile?>",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","saveUserProfile","suspend fun saveUserProfile(profile: UserProfile)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"fun","getRoadmaps","fun getRoadmaps(): Flow<List<CareerRoadmap>>",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"fun","getCurrentRoadmap","fun getCurrentRoadmap(): Flow<CareerRoadmap?>",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","saveRoadmap","suspend fun saveRoadmap(roadmap: CareerRoadmap)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","updateRoadmapStep","suspend fun updateRoadmapStep(stepId: Long, isCompleted: Boolean)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","deleteRoadmap","suspend fun deleteRoadmap(roadmapId: Long)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"class","UserLocalDataSourceImpl","class UserLocalDataSourceImpl @Inject constructor(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"val","profileDao","private val profileDao: ProfileDao,",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"val","roadmapDao","private val roadmapDao: RoadmapDao",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"System.Object[]","getUserProfile","override fun getUserProfile(): Flow<UserProfile?> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","saveUserProfile","override suspend fun saveUserProfile(profile: UserProfile) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"System.Object[]","getRoadmaps","override fun getRoadmaps(): Flow<List<CareerRoadmap>> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"System.Object[]","getCurrentRoadmap","override fun getCurrentRoadmap(): Flow<CareerRoadmap?> {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","saveRoadmap","override suspend fun saveRoadmap(roadmap: CareerRoadmap) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"val","entity","val entity = roadmap.toEntity()",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"val","steps","val steps = roadmap.steps.map { it.toEntity(roadmap.id) }",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","updateRoadmapStep","override suspend fun updateRoadmapStep(stepId: Long, isCompleted: Boolean) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\source\UserLocalDataSource.kt",core/data,"suspend-fun","deleteRoadmap","override suspend fun deleteRoadmap(roadmapId: Long) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\StructuredTimberTree.kt",core/data,"class","StructuredTimberTree","class StructuredTimberTree(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\StructuredTimberTree.kt",core/data,"val","telemetryEngine","private val telemetryEngine: TelemetryEngine",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\StructuredTimberTree.kt",core/data,"System.Object[]","isLoggable","override fun isLoggable(tag: String?, priority: Int): Boolean = true",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\StructuredTimberTree.kt",core/data,"System.Object[]","log","override fun log(priority: Int, tag: String?, message: String, t: Throwable?) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\StructuredTimberTree.kt",core/data,"val","level","val level = when (priority) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\StructuredTimberTree.kt",core/data,"val","entry","val entry = LogEntry(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"class","TelemetryEngineImpl","class TelemetryEngineImpl @Inject constructor() : TelemetryEngine {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","activeTraces","private val activeTraces = mutableMapOf<String, TraceContext>()",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","logBuffer","private val logBuffer = ConcurrentLinkedQueue<LogEntry>()",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","metricBuffer","private val metricBuffer = ConcurrentLinkedQueue<PerformanceMetric>()",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","traceLock","private val traceLock = Any()",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"System.Object[]","startTrace","override fun startTrace(operationName: String, tags: Map<String, String>): TraceContext {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","context","val context = TraceContext(",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"System.Object[]","endTrace","override fun endTrace(context: TraceContext) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","ended","val ended = context.copy(endTime = System.currentTimeMillis())",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","duration","val duration = (ended.endTime ?: 0L) - context.startTime",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"System.Object[]","startSpan","override fun startSpan(context: TraceContext, operationName: String): TraceContext {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","span","val span = context.copy(spanId = generateSpanId(), parentSpanId = context.spanId,",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"System.Object[]","endSpan","override fun endSpan(context: TraceContext) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","duration","val duration = System.currentTimeMillis() - context.startTime",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"System.Object[]","log","override fun log(entry: LogEntry) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","tag","val tag = entry.tag",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","msg","val msg = buildLogMessage(entry)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"System.Object[]","recordMetric","override fun recordMetric(metric: PerformanceMetric) {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"suspend-fun","flush","override suspend fun flush() {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"fun","bufferedLogCount","fun bufferedLogCount(): Int = logBuffer.size",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"fun","bufferedMetricCount","fun bufferedMetricCount(): Int = metricBuffer.size",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"fun","buildLogMessage","private fun buildLogMessage(entry: LogEntry): String {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\telemetry\TelemetryEngineImpl.kt",core/data,"val","sb","val sb = StringBuilder(entry.message)",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\util\Clock.kt",core/data,"interface","Clock","interface Clock {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\util\Clock.kt",core/data,"fun","now","fun now(): Long",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\util\Clock.kt",core/data,"class","DefaultClock","class DefaultClock : Clock {",UNKNOWN,UNKNOWN
"core\data\src\main\java\com\bangersoul\aivance\core\data\util\Clock.kt",core/data,"System.Object[]","now","override fun now(): Long = System.currentTimeMillis()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"class","AnalyticsEngineTest","class AnalyticsEngineTest {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"fun","setup","fun setup() {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","result","val result = analyticsEngine.trackEvent(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","result","val result = analyticsEngine.trackEvent(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","result","val result = analyticsEngine.trackEvent(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","consent","val consent = analyticsEngine.getConsent()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","newConsent","val newConsent = ConsentPreferences(analyticsEnabled = false)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","metrics","val metrics = withTimeout(1000) { analyticsEngine.observeProviderMetrics().flowFirst() }",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","geminiMetric","val geminiMetric = metrics.first()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","metrics","val metrics = withTimeout(1000) { analyticsEngine.observeProviderMetrics().flowFirst() }",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","badProvider","val badProvider = metrics.find { it.providerId == ""bad_provider"" }",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","summary","val summary = analyticsEngine.getHealthSummary()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","id1","val id1 = telemetryEngine.generateTraceId()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","id2","val id2 = telemetryEngine.generateTraceId()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","context","val context = telemetryEngine.startTrace(""test_operation"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","context","val context = telemetryEngine.startTrace(""fast_op"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","parent","val parent = telemetryEngine.startTrace(""parent"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","child","val child = telemetryEngine.startSpan(parent, ""child"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","reporter","val reporter = CrashReporter(analyticsEngine, telemetryEngine)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","reporter","val reporter = CrashReporter(analyticsEngine, telemetryEngine)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","reporter","val reporter = CrashReporter(analyticsEngine, telemetryEngine)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\analytics\AnalyticsEngineTest.kt",core/data,"val","values","val values = FeatureCategory.values()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\cache\MemoryCacheTest.kt",core/data,"class","MemoryCacheTest","class MemoryCacheTest {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\cache\MemoryCacheTest.kt",core/data,"fun","setup","fun setup() {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\cache\MemoryCacheTest.kt",core/data,"class","TestClock","private class TestClock(private var currentTime: Long = 1000) : Clock {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\cache\MemoryCacheTest.kt",core/data,"System.Object[]","now","override fun now(): Long = currentTime",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\cache\MemoryCacheTest.kt",core/data,"fun","advanceTime","fun advanceTime(millis: Long) {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"class","JobFilterMatcherTest","class JobFilterMatcherTest {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"fun","job","private fun job(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"fun","setUp","fun setUp() {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(query = ""kotlin"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(query = ""android kotlin"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(city = ""San Francisco"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(city = ""Remote"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(remoteType = RemoteType.REMOTE)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(employmentTypes = listOf(EmploymentType.CONTRACT))",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(experienceLevels = listOf(ExperienceLevel.ENTRY_LEVEL))",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(minExperienceYears = 0, maxExperienceYears = 2)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(minExperienceYears = 5)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(maxExperienceYears = 5)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(minSalary = 120_000.0, maxSalary = 180_000.0)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(minSalary = 120_000.0)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(maxSalary = 90_000.0)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","filter","val filter = JobSearchFilter(minSalary = 120_000.0, maxSalary = 180_000.0)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","exact","val exact = job(id = ""exact"", title = ""Android Engineer"", postedDate = 1_000L)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","partial","val partial = job(id = ""partial"", title = ""Junior Android Role"", postedDate = 3_000L)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","unrelated","val unrelated = job(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","ranked","val ranked = matcher.filterAndRank(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","dup","val dup = job(id = ""dup"", title = ""Android Engineer"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","ranked","val ranked = matcher.filterAndRank(listOf(dup, dup.copy(url = ""different"")), JobSearchFilter())",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","titleMatch","val titleMatch = job(id = ""t"", title = ""Kotlin Expert"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\job\JobFilterMatcherTest.kt",core/data,"val","descMatch","val descMatch = job(id = ""d"", title = ""Engineer"", description = ""Kotlin everywhere"")",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"class","JobRepositoryImplTest","class JobRepositoryImplTest {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","jobDao","private val jobDao: JobDao = mockk()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","companyDao","private val companyDao: CompanyDao = mockk()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","providerRegistry","private val providerRegistry: ProviderRegistry = mockk()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","normalizer","private val normalizer = JobNormalizer()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","filterMatcher","private val filterMatcher = JobFilterMatcher()",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"fun","setUp","fun setUp() {",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","result","val result = repository.searchJobs(JobSearchFilter(query = ""engineer""), JobSortOrder.RELEVANCE)",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","jobWithDetails","val jobWithDetails = JobWithDetails(",UNKNOWN,UNKNOWN
"core\data\src\test\java\com\bangersoul\aivance\core\data\repository\JobRepositoryImplTest.kt",core/data,"val","result","val result = repository.getJobById(""1"")",UNKNOWN,UNKNOWN
